"Cluster","Name","Class","SubClass","Element","code_raw","coel_code","iri"
8,"Change bandage",3,2,4,"8.3.2.4","8.3.2.4","http://w3id.org/coel/model/coel/2.0#8.3.2.4"
8,"Put on plaster",3,2,5,"8.3.2.5","8.3.2.5","http://w3id.org/coel/model/coel/2.0#8.3.2.5"
8,"Take off plaster",3,2,6,"8.3.2.6","8.3.2.6","http://w3id.org/coel/model/coel/2.0#8.3.2.6"
8,"Take prescribed medicine",3,3,0,"8.3.3.0","8.3.3","http://w3id.org/coel/model/coel/2.0#8.3.3"
8,"Syrup",3,3,1,"8.3.3.1","8.3.3.1","http://w3id.org/coel/model/coel/2.0#8.3.3.1"
8,"Capsules",3,3,2,"8.3.3.2","8.3.3.2","http://w3id.org/coel/model/coel/2.0#8.3.3.2"
8,"Pills",3,3,3,"8.3.3.3","8.3.3.3","http://w3id.org/coel/model/coel/2.0#8.3.3.3"
8,"Creams",3,3,4,"8.3.3.4","8.3.3.4","http://w3id.org/coel/model/coel/2.0#8.3.3.4"
8,"Lotions",3,3,5,"8.3.3.5","8.3.3.5","http://w3id.org/coel/model/coel/2.0#8.3.3.5"
8,"Sprays",3,3,6,"8.3.3.6","8.3.3.6","http://w3id.org/coel/model/coel/2.0#8.3.3.6"
8,"Drops",3,3,7,"8.3.3.7","8.3.3.7","http://w3id.org/coel/model/coel/2.0#8.3.3.7"
8,"Injections",3,3,8,"8.3.3.8","8.3.3.8","http://w3id.org/coel/model/coel/2.0#8.3.3.8"
8,"Suppositories",3,3,9,"8.3.3.9","8.3.3.9","http://w3id.org/coel/model/coel/2.0#8.3.3.9"
8,"Support groups",4,0,0,"8.4.0.0","8.4","http://w3id.org/coel/model/coel/2.0#8.4"
8,"Attend mental health groups and rehabilitation",4,1,0,"8.4.1.0","8.4.1","http://w3id.org/coel/model/coel/2.0#8.4.1"
8,"Depression",4,1,1,"8.4.1.1","8.4.1.1","http://w3id.org/coel/model/coel/2.0#8.4.1.1"
8,"Bereavement",4,1,2,"8.4.1.2","8.4.1.2","http://w3id.org/coel/model/coel/2.0#8.4.1.2"
8,"Bipolar",4,1,3,"8.4.1.3","8.4.1.3","http://w3id.org/coel/model/coel/2.0#8.4.1.3"
8,"Schizophrenia",4,1,4,"8.4.1.4","8.4.1.4","http://w3id.org/coel/model/coel/2.0#8.4.1.4"
8,"Anxiety/panic",4,1,5,"8.4.1.5","8.4.1.5","http://w3id.org/coel/model/coel/2.0#8.4.1.5"
8,"Obsessive compulsive disorder",4,1,6,"8.4.1.6","8.4.1.6","http://w3id.org/coel/model/coel/2.0#8.4.1.6"
8,"Borderline personality disorder",4,1,7,"8.4.1.7","8.4.1.7","http://w3id.org/coel/model/coel/2.0#8.4.1.7"
8,"Phobia",4,1,8,"8.4.1.8","8.4.1.8","http://w3id.org/coel/model/coel/2.0#8.4.1.8"
8,"Paranoia",4,1,9,"8.4.1.9","8.4.1.9","http://w3id.org/coel/model/coel/2.0#8.4.1.9"
8,"Attend addiction groups and rehabilitation",4,2,0,"8.4.2.0","8.4.2","http://w3id.org/coel/model/coel/2.0#8.4.2"
8,"Drugs",4,2,1,"8.4.2.1","8.4.2.1","http://w3id.org/coel/model/coel/2.0#8.4.2.1"
8,"Alcohol",4,2,2,"8.4.2.2","8.4.2.2","http://w3id.org/coel/model/coel/2.0#8.4.2.2"
8,"Smoking",4,2,3,"8.4.2.3","8.4.2.3","http://w3id.org/coel/model/coel/2.0#8.4.2.3"
8,"Food",4,2,4,"8.4.2.4","8.4.2.4","http://w3id.org/coel/model/coel/2.0#8.4.2.4"
8,"Sex",4,2,5,"8.4.2.5","8.4.2.5","http://w3id.org/coel/model/coel/2.0#8.4.2.5"
8,"Narcotics",4,2,6,"8.4.2.6","8.4.2.6","http://w3id.org/coel/model/coel/2.0#8.4.2.6"
8,"Gambling",4,2,7,"8.4.2.7","8.4.2.7","http://w3id.org/coel/model/coel/2.0#8.4.2.7"
8,"Shopping",4,2,8,"8.4.2.8","8.4.2.8","http://w3id.org/coel/model/coel/2.0#8.4.2.8"
8,"Work",4,2,9,"8.4.2.9","8.4.2.9","http://w3id.org/coel/model/coel/2.0#8.4.2.9"
8,"Attend eating disorders groups and rehabilitation",4,3,0,"8.4.3.0","8.4.3","http://w3id.org/coel/model/coel/2.0#8.4.3"
8,"Bulimia nervosa",4,3,1,"8.4.3.1","8.4.3.1","http://w3id.org/coel/model/coel/2.0#8.4.3.1"
8,"Obesity",4,3,2,"8.4.3.2","8.4.3.2","http://w3id.org/coel/model/coel/2.0#8.4.3.2"
8,"Binge eating",4,3,3,"8.4.3.3","8.4.3.3","http://w3id.org/coel/model/coel/2.0#8.4.3.3"
8,"Anorexia",4,3,4,"8.4.3.4","8.4.3.4","http://w3id.org/coel/model/coel/2.0#8.4.3.4"
8,"Over exercising (anorexia athletica)",4,3,5,"8.4.3.5","8.4.3.5","http://w3id.org/coel/model/coel/2.0#8.4.3.5"
8,"Over exercising",4,3,6,"8.4.3.6","8.4.3.6","http://w3id.org/coel/model/coel/2.0#8.4.3.6"
8,"Over eating",4,3,7,"8.4.3.7","8.4.3.7","http://w3id.org/coel/model/coel/2.0#8.4.3.7"
8,"Night eating",4,3,8,"8.4.3.8","8.4.3.8","http://w3id.org/coel/model/coel/2.0#8.4.3.8"
8,"Orthorexia",4,3,9,"8.4.3.9","8.4.3.9","http://w3id.org/coel/model/coel/2.0#8.4.3.9"
8,"Attend disability groups and rehabilitation",4,4,0,"8.4.4.0","8.4.4","http://w3id.org/coel/model/coel/2.0#8.4.4"
8,"Visual impairment",4,4,1,"8.4.4.1","8.4.4.1","http://w3id.org/coel/model/coel/2.0#8.4.4.1"
8,"Paralysis",4,4,2,"8.4.4.2","8.4.4.2","http://w3id.org/coel/model/coel/2.0#8.4.4.2"
8,"Amputation",4,4,3,"8.4.4.3","8.4.4.3","http://w3id.org/coel/model/coel/2.0#8.4.4.3"
8,"Hearing impairment",4,4,4,"8.4.4.4","8.4.4.4","http://w3id.org/coel/model/coel/2.0#8.4.4.4"
8,"Brain injury",4,4,5,"8.4.4.5","8.4.4.5","http://w3id.org/coel/model/coel/2.0#8.4.4.5"
8,"Cerebral palsy",4,4,6,"8.4.4.6","8.4.4.6","http://w3id.org/coel/model/coel/2.0#8.4.4.6"
8,"Muscular dystrophy",4,4,7,"8.4.4.7","8.4.4.7","http://w3id.org/coel/model/coel/2.0#8.4.4.7"
8,"Parkinsons disease",4,4,8,"8.4.4.8","8.4.4.8","http://w3id.org/coel/model/coel/2.0#8.4.4.8"
8,"Attend illness rehabilitation",4,5,0,"8.4.5.0","8.4.5","http://w3id.org/coel/model/coel/2.0#8.4.5"
8,"Cardiac rehabilitation",4,5,1,"8.4.5.1","8.4.5.1","http://w3id.org/coel/model/coel/2.0#8.4.5.1"
8,"Neurological rehabilitation",4,5,2,"8.4.5.2","8.4.5.2","http://w3id.org/coel/model/coel/2.0#8.4.5.2"
8,"Drug rehabilitation",4,5,3,"8.4.5.3","8.4.5.3","http://w3id.org/coel/model/coel/2.0#8.4.5.3"
8,"Alcohol rehabilitation",4,5,4,"8.4.5.4","8.4.5.4","http://w3id.org/coel/model/coel/2.0#8.4.5.4"
8,"Physical rehabilitation",4,5,5,"8.4.5.5","8.4.5.5","http://w3id.org/coel/model/coel/2.0#8.4.5.5"
8,"Medical rehabilitation",4,5,6,"8.4.5.6","8.4.5.6","http://w3id.org/coel/model/coel/2.0#8.4.5.6"
8,"Vestibular rehabilitation",4,5,7,"8.4.5.7","8.4.5.7","http://w3id.org/coel/model/coel/2.0#8.4.5.7"
8,"Stroke rehabilitation",4,5,8,"8.4.5.8","8.4.5.8","http://w3id.org/coel/model/coel/2.0#8.4.5.8"
8,"Body metrics",5,0,0,"8.5.0.0","8.5","http://w3id.org/coel/model/coel/2.0#8.5"
8,"Foetal monitoring",5,1,0,"8.5.1.0","8.5.1","http://w3id.org/coel/model/coel/2.0#8.5.1"
8,"Heart rate",5,1,1,"8.5.1.1","8.5.1.1","http://w3id.org/coel/model/coel/2.0#8.5.1.1"
8,"Measure calorie burn",5,2,0,"8.5.2.0","8.5.2","http://w3id.org/coel/model/coel/2.0#8.5.2"
8,"Calorie burn",5,2,1,"8.5.2.1","8.5.2.1","http://w3id.org/coel/model/coel/2.0#8.5.2.1"
8,"Measure hydration level",5,3,0,"8.5.3.0","8.5.3","http://w3id.org/coel/model/coel/2.0#8.5.3"
8,"Hydration level",5,3,1,"8.5.3.1","8.5.3.1","http://w3id.org/coel/model/coel/2.0#8.5.3.1"
8,"Monitor heart and lungs",5,4,0,"8.5.4.0","8.5.4","http://w3id.org/coel/model/coel/2.0#8.5.4"
8,"Heart rate",5,4,1,"8.5.4.1","8.5.4.1","http://w3id.org/coel/model/coel/2.0#8.5.4.1"
8,"Blood pressure",5,4,2,"8.5.4.2","8.5.4.2","http://w3id.org/coel/model/coel/2.0#8.5.4.2"
8,"Respiration rate",5,4,3,"8.5.4.3","8.5.4.3","http://w3id.org/coel/model/coel/2.0#8.5.4.3"
8,"Monitor cognitive function",5,5,0,"8.5.5.0","8.5.5","http://w3id.org/coel/model/coel/2.0#8.5.5"
8,"Brain activity",5,5,1,"8.5.5.1","8.5.5.1","http://w3id.org/coel/model/coel/2.0#8.5.5.1"
8,"Measure height and weight",5,6,0,"8.5.6.0","8.5.6","http://w3id.org/coel/model/coel/2.0#8.5.6"
8,"Height",5,6,1,"8.5.6.1","8.5.6.1","http://w3id.org/coel/model/coel/2.0#8.5.6.1"
8,"Weight",5,6,2,"8.5.6.2","8.5.6.2","http://w3id.org/coel/model/coel/2.0#8.5.6.2"
8,"Bmi",5,6,3,"8.5.6.3","8.5.6.3","http://w3id.org/coel/model/coel/2.0#8.5.6.3"
8,"Measure temperature",5,7,0,"8.5.7.0","8.5.7","http://w3id.org/coel/model/coel/2.0#8.5.7"
8,"Temperature",5,7,1,"8.5.7.1","8.5.7.1","http://w3id.org/coel/model/coel/2.0#8.5.7.1"
8,"Measure skin conductance",5,8,0,"8.5.8.0","8.5.8","http://w3id.org/coel/model/coel/2.0#8.5.8"
8,"Skin conductance",5,8,1,"8.5.8.1","8.5.8.1","http://w3id.org/coel/model/coel/2.0#8.5.8.1"
9,"Symptoms",0,0,0,"9.0.0.0","9","http://w3id.org/coel/model/coel/2.0#9"
9,"Head",1,0,0,"9.1.0.0","9.1","http://w3id.org/coel/model/coel/2.0#9.1"
9,"Ear symptoms",1,1,0,"9.1.1.0","9.1.1","http://w3id.org/coel/model/coel/2.0#9.1.1"
9,"Discharge from ear",1,1,1,"9.1.1.1","9.1.1.1","http://w3id.org/coel/model/coel/2.0#9.1.1.1"
9,"Blocked ears",1,1,2,"9.1.1.2","9.1.1.2","http://w3id.org/coel/model/coel/2.0#9.1.1.2"
9,"Earache",1,1,3,"9.1.1.3","9.1.1.3","http://w3id.org/coel/model/coel/2.0#9.1.1.3"
9,"Ear swelling",1,1,4,"9.1.1.4","9.1.1.4","http://w3id.org/coel/model/coel/2.0#9.1.1.4"
9,"Ear redness",1,1,5,"9.1.1.5","9.1.1.5","http://w3id.org/coel/model/coel/2.0#9.1.1.5"
9,"Loss/reduced hearing",1,1,6,"9.1.1.6","9.1.1.6","http://w3id.org/coel/model/coel/2.0#9.1.1.6"
9,"Ringing in ears",1,1,7,"9.1.1.7","9.1.1.7","http://w3id.org/coel/model/coel/2.0#9.1.1.7"
9,"Itchy ear",1,1,8,"9.1.1.8","9.1.1.8","http://w3id.org/coel/model/coel/2.0#9.1.1.8"
9,"Lump in/around ear",1,1,9,"9.1.1.9","9.1.1.9","http://w3id.org/coel/model/coel/2.0#9.1.1.9"
9,"Nose symptoms",1,2,0,"9.1.2.0","9.1.2","http://w3id.org/coel/model/coel/2.0#9.1.2"
9,"Blocked nose",1,2,1,"9.1.2.1","9.1.2.1","http://w3id.org/coel/model/coel/2.0#9.1.2.1"
9,"Runny nose",1,2,2,"9.1.2.2","9.1.2.2","http://w3id.org/coel/model/coel/2.0#9.1.2.2"
9,"Reduced sense of smell",1,2,3,"9.1.2.3","9.1.2.3","http://w3id.org/coel/model/coel/2.0#9.1.2.3"
9,"Mucus that drips down back of nose",1,2,4,"9.1.2.4","9.1.2.4","http://w3id.org/coel/model/coel/2.0#9.1.2.4"
9,"Snoring",1,2,5,"9.1.2.5","9.1.2.5","http://w3id.org/coel/model/coel/2.0#9.1.2.5"
9,"Sneezing",1,2,6,"9.1.2.6","9.1.2.6","http://w3id.org/coel/model/coel/2.0#9.1.2.6"
9,"Pressure on sinuses",1,2,7,"9.1.2.7","9.1.2.7","http://w3id.org/coel/model/coel/2.0#9.1.2.7"
9,"Itchy nose",1,2,8,"9.1.2.8","9.1.2.8","http://w3id.org/coel/model/coel/2.0#9.1.2.8"
9,"Nose bleed",1,2,9,"9.1.2.9","9.1.2.9","http://w3id.org/coel/model/coel/2.0#9.1.2.9"
9,"Throat symptoms",1,3,0,"9.1.3.0","9.1.3","http://w3id.org/coel/model/coel/2.0#9.1.3"
9,"Sore throat",1,3,1,"9.1.3.1","9.1.3.1","http://w3id.org/coel/model/coel/2.0#9.1.3.1"
9,"Dry throat",1,3,2,"9.1.3.2","9.1.3.2","http://w3id.org/coel/model/coel/2.0#9.1.3.2"
9,"Inflamed throat",1,3,3,"9.1.3.3","9.1.3.3","http://w3id.org/coel/model/coel/2.0#9.1.3.3"
9,"Weak esophagus",1,3,4,"9.1.3.4","9.1.3.4","http://w3id.org/coel/model/coel/2.0#9.1.3.4"
9,"Hard and narrow esophagus",1,3,5,"9.1.3.5","9.1.3.5","http://w3id.org/coel/model/coel/2.0#9.1.3.5"
9,"Blockage inside esophagus",1,3,6,"9.1.3.6","9.1.3.6","http://w3id.org/coel/model/coel/2.0#9.1.3.6"
9,"Blockage outside esophagus",1,3,7,"9.1.3.7","9.1.3.7","http://w3id.org/coel/model/coel/2.0#9.1.3.7"
9,"Swollen tonsils",1,3,8,"9.1.3.8","9.1.3.8","http://w3id.org/coel/model/coel/2.0#9.1.3.8"
9,"Eye symptoms",1,4,0,"9.1.4.0","9.1.4","http://w3id.org/coel/model/coel/2.0#9.1.4"
9,"Sticky eyes",1,4,1,"9.1.4.1","9.1.4.1","http://w3id.org/coel/model/coel/2.0#9.1.4.1"
9,"Eye mucus",1,4,2,"9.1.4.2","9.1.4.2","http://w3id.org/coel/model/coel/2.0#9.1.4.2"
9,"Watering eyes",1,4,3,"9.1.4.3","9.1.4.3","http://w3id.org/coel/model/coel/2.0#9.1.4.3"
9,"Dry eye",1,4,4,"9.1.4.4","9.1.4.4","http://w3id.org/coel/model/coel/2.0#9.1.4.4"
9,"Sores in eyes",1,4,5,"9.1.4.5","9.1.4.5","http://w3id.org/coel/model/coel/2.0#9.1.4.5"
9,"Bloodshot eyes",1,4,6,"9.1.4.6","9.1.4.6","http://w3id.org/coel/model/coel/2.0#9.1.4.6"
9,"Yellow eyes",1,4,7,"9.1.4.7","9.1.4.7","http://w3id.org/coel/model/coel/2.0#9.1.4.7"
9,"Floater in vision",1,4,8,"9.1.4.8","9.1.4.8","http://w3id.org/coel/model/coel/2.0#9.1.4.8"
9,"Joint and muscle",2,0,0,"9.2.0.0","9.2","http://w3id.org/coel/model/coel/2.0#9.2"
9,"Swelling",2,1,0,"9.2.1.0","9.2.1","http://w3id.org/coel/model/coel/2.0#9.2.1"
9,"Swollen fingers and toes",2,1,1,"9.2.1.1","9.2.1.1","http://w3id.org/coel/model/coel/2.0#9.2.1.1"
9,"Swollen ankles",2,1,2,"9.2.1.2","9.2.1.2","http://w3id.org/coel/model/coel/2.0#9.2.1.2"
9,"Swollen knee",2,1,3,"9.2.1.3","9.2.1.3","http://w3id.org/coel/model/coel/2.0#9.2.1.3"
9,"Swollen back muscles",2,1,4,"9.2.1.4","9.2.1.4","http://w3id.org/coel/model/coel/2.0#9.2.1.4"
9,"Swollen calf muscles",2,1,5,"9.2.1.5","9.2.1.5","http://w3id.org/coel/model/coel/2.0#9.2.1.5"
9,"Swollen wrist",2,1,6,"9.2.1.6","9.2.1.6","http://w3id.org/coel/model/coel/2.0#9.2.1.6"
9,"Swollen elbow and shoulder",2,1,7,"9.2.1.7","9.2.1.7","http://w3id.org/coel/model/coel/2.0#9.2.1.7"
9,"Swollen biceps and triceps",2,1,8,"9.2.1.8","9.2.1.8","http://w3id.org/coel/model/coel/2.0#9.2.1.8"
9,"Stiffness",2,2,0,"9.2.2.0","9.2.2","http://w3id.org/coel/model/coel/2.0#9.2.2"
9,"Stiff neck",2,2,1,"9.2.2.1","9.2.2.1","http://w3id.org/coel/model/coel/2.0#9.2.2.1"
9,"Stiff back",2,2,2,"9.2.2.2","9.2.2.2","http://w3id.org/coel/model/coel/2.0#9.2.2.2"
9,"Stiff legs",2,2,3,"9.2.2.3","9.2.2.3","http://w3id.org/coel/model/coel/2.0#9.2.2.3"
9,"Cramp",2,3,0,"9.2.3.0","9.2.3","http://w3id.org/coel/model/coel/2.0#9.2.3"
9,"Curled fingers",2,3,1,"9.2.3.1","9.2.3.1","http://w3id.org/coel/model/coel/2.0#9.2.3.1"
9,"Curled toes",2,3,2,"9.2.3.2","9.2.3.2","http://w3id.org/coel/model/coel/2.0#9.2.3.2"
9,"Taut muscle",2,3,3,"9.2.3.3","9.2.3.3","http://w3id.org/coel/model/coel/2.0#9.2.3.3"
9,"Bruising",2,4,0,"9.2.4.0","9.2.4","http://w3id.org/coel/model/coel/2.0#9.2.4"
9,"Bruising",2,4,1,"9.2.4.1","9.2.4.1","http://w3id.org/coel/model/coel/2.0#9.2.4.1"
9,"Tremors and shaking",2,5,0,"9.2.5.0","9.2.5","http://w3id.org/coel/model/coel/2.0#9.2.5"
9,"Twitching",2,5,1,"9.2.5.1","9.2.5.1","http://w3id.org/coel/model/coel/2.0#9.2.5.1"
9,"Shaking",2,5,2,"9.2.5.2","9.2.5.2","http://w3id.org/coel/model/coel/2.0#9.2.5.2"
9,"Fitting",2,5,3,"9.2.5.3","9.2.5.3","http://w3id.org/coel/model/coel/2.0#9.2.5.3"
9,"Spasm",2,5,4,"9.2.5.4","9.2.5.4","http://w3id.org/coel/model/coel/2.0#9.2.5.4"
9,"Digestive",3,0,0,"9.3.0.0","9.3","http://w3id.org/coel/model/coel/2.0#9.3"
9,"Heartburn",3,1,0,"9.3.1.0","9.3.1","http://w3id.org/coel/model/coel/2.0#9.3.1"
9,"Sour taste in mouth",3,1,1,"9.3.1.1","9.3.1.1","http://w3id.org/coel/model/coel/2.0#9.3.1.1"
9,"Food and fluid on mouth",3,1,2,"9.3.1.2","9.3.1.2","http://w3id.org/coel/model/coel/2.0#9.3.1.2"
9,"Damaged esophagus",3,1,3,"9.3.1.3","9.3.1.3","http://w3id.org/coel/model/coel/2.0#9.3.1.3"
9,"Esophagal cancer",3,1,4,"9.3.1.4","9.3.1.4","http://w3id.org/coel/model/coel/2.0#9.3.1.4"
9,"Upset stomach",3,2,0,"9.3.2.0","9.3.2","http://w3id.org/coel/model/coel/2.0#9.3.2"
9,"Trapped wind",3,2,1,"9.3.2.1","9.3.2.1","http://w3id.org/coel/model/coel/2.0#9.3.2.1"
9,"Upset stomach",3,2,2,"9.3.2.2","9.3.2.2","http://w3id.org/coel/model/coel/2.0#9.3.2.2"
9,"Chest pain",3,2,3,"9.3.2.3","9.3.2.3","http://w3id.org/coel/model/coel/2.0#9.3.2.3"
9,"Belching",3,2,4,"9.3.2.4","9.3.2.4","http://w3id.org/coel/model/coel/2.0#9.3.2.4"
9,"Bloating",3,2,5,"9.3.2.5","9.3.2.5","http://w3id.org/coel/model/coel/2.0#9.3.2.5"
9,"Nausea",3,2,6,"9.3.2.6","9.3.2.6","http://w3id.org/coel/model/coel/2.0#9.3.2.6"
9,"Vomiting",3,2,7,"9.3.2.7","9.3.2.7","http://w3id.org/coel/model/coel/2.0#9.3.2.7"
9,"Stomach ache",3,3,0,"9.3.3.0","9.3.3","http://w3id.org/coel/model/coel/2.0#9.3.3"
9,"Stomach pain",3,3,1,"9.3.3.1","9.3.3.1","http://w3id.org/coel/model/coel/2.0#9.3.3.1"
9,"Internal bleeding",3,3,2,"9.3.3.2","9.3.3.2","http://w3id.org/coel/model/coel/2.0#9.3.3.2"
9,"Digestive track blockage",3,3,3,"9.3.3.3","9.3.3.3","http://w3id.org/coel/model/coel/2.0#9.3.3.3"
9,"Pain in lower abdomen",3,3,4,"9.3.3.4","9.3.3.4","http://w3id.org/coel/model/coel/2.0#9.3.3.4"
9,"Pale stools",3,3,5,"9.3.3.5","9.3.3.5","http://w3id.org/coel/model/coel/2.0#9.3.3.5"
9,"Bloating",3,4,0,"9.3.4.0","9.3.4","http://w3id.org/coel/model/coel/2.0#9.3.4"
9,"Cramping",3,4,1,"9.3.4.1","9.3.4.1","http://w3id.org/coel/model/coel/2.0#9.3.4.1"
9,"Lethargic",3,4,2,"9.3.4.2","9.3.4.2","http://w3id.org/coel/model/coel/2.0#9.3.4.2"
9,"Excessive gas",3,4,3,"9.3.4.3","9.3.4.3","http://w3id.org/coel/model/coel/2.0#9.3.4.3"
9,"Abdominal bulge",3,4,4,"9.3.4.4","9.3.4.4","http://w3id.org/coel/model/coel/2.0#9.3.4.4"
9,"Abdominal tenderness",3,4,5,"9.3.4.5","9.3.4.5","http://w3id.org/coel/model/coel/2.0#9.3.4.5"
9,"Diarrhoea",3,5,0,"9.3.5.0","9.3.5","http://w3id.org/coel/model/coel/2.0#9.3.5"
9,"Rectal bleeding",3,5,1,"9.3.5.1","9.3.5.1","http://w3id.org/coel/model/coel/2.0#9.3.5.1"
9,"Weight loss",3,5,2,"9.3.5.2","9.3.5.2","http://w3id.org/coel/model/coel/2.0#9.3.5.2"
9,"Tear in intestinal tract",3,5,3,"9.3.5.3","9.3.5.3","http://w3id.org/coel/model/coel/2.0#9.3.5.3"
9,"Fever",3,5,4,"9.3.5.4","9.3.5.4","http://w3id.org/coel/model/coel/2.0#9.3.5.4"
9,"Foul smelling stools",3,5,5,"9.3.5.5","9.3.5.5","http://w3id.org/coel/model/coel/2.0#9.3.5.5"
9,"Constipation",3,6,0,"9.3.6.0","9.3.6","http://w3id.org/coel/model/coel/2.0#9.3.6"
9,"Unable to pass stool",3,6,1,"9.3.6.1","9.3.6.1","http://w3id.org/coel/model/coel/2.0#9.3.6.1"
9,"Painful passing of stools",3,6,2,"9.3.6.2","9.3.6.2","http://w3id.org/coel/model/coel/2.0#9.3.6.2"
9,"Haemorrhoids",3,6,3,"9.3.6.3","9.3.6.3","http://w3id.org/coel/model/coel/2.0#9.3.6.3"
9,"Indigestion",3,7,0,"9.3.7.0","9.3.7","http://w3id.org/coel/model/coel/2.0#9.3.7"
9,"Chest pain after eating",3,7,1,"9.3.7.1","9.3.7.1","http://w3id.org/coel/model/coel/2.0#9.3.7.1"
9,"Belching",3,7,2,"9.3.7.2","9.3.7.2","http://w3id.org/coel/model/coel/2.0#9.3.7.2"
9,"Trapped wind",3,7,3,"9.3.7.3","9.3.7.3","http://w3id.org/coel/model/coel/2.0#9.3.7.3"
9,"Rectal problems and infections",3,8,0,"9.3.8.0","9.3.8","http://w3id.org/coel/model/coel/2.0#9.3.8"
9,"Rectal bleeding",3,8,1,"9.3.8.1","9.3.8.1","http://w3id.org/coel/model/coel/2.0#9.3.8.1"
9,"Rectal mucus",3,8,2,"9.3.8.2","9.3.8.2","http://w3id.org/coel/model/coel/2.0#9.3.8.2"
9,"Bloody stool",3,8,3,"9.3.8.3","9.3.8.3","http://w3id.org/coel/model/coel/2.0#9.3.8.3"
9,"Rectal drainage of pus",3,8,4,"9.3.8.4","9.3.8.4","http://w3id.org/coel/model/coel/2.0#9.3.8.4"
9,"Flatulence",3,8,5,"9.3.8.5","9.3.8.5","http://w3id.org/coel/model/coel/2.0#9.3.8.5"
9,"Respiratory",4,0,0,"9.4.0.0","9.4","http://w3id.org/coel/model/coel/2.0#9.4"
9,"Wheezing",4,1,0,"9.4.1.0","9.4.1","http://w3id.org/coel/model/coel/2.0#9.4.1"
9,"Wheezing",4,1,1,"9.4.1.1","9.4.1.1","http://w3id.org/coel/model/coel/2.0#9.4.1.1"
9,"Sneezing",4,2,0,"9.4.2.0","9.4.2","http://w3id.org/coel/model/coel/2.0#9.4.2"
9,"Sudden onset",4,2,1,"9.4.2.1","9.4.2.1","http://w3id.org/coel/model/coel/2.0#9.4.2.1"
9,"Holding in a sneeze",4,2,2,"9.4.2.2","9.4.2.2","http://w3id.org/coel/model/coel/2.0#9.4.2.2"
9,"Nose tickles",4,2,3,"9.4.2.3","9.4.2.3","http://w3id.org/coel/model/coel/2.0#9.4.2.3"
9,"Nose tickles",4,2,4,"9.4.2.4","9.4.2.4","http://w3id.org/coel/model/coel/2.0#9.4.2.4"
9,"Irritated nasal lining",4,2,5,"9.4.2.5","9.4.2.5","http://w3id.org/coel/model/coel/2.0#9.4.2.5"
9,"Breathing difficulties",4,3,0,"9.4.3.0","9.4.3","http://w3id.org/coel/model/coel/2.0#9.4.3"
9,"Shortness of breath",4,3,1,"9.4.3.1","9.4.3.1","http://w3id.org/coel/model/coel/2.0#9.4.3.1"
9,"Ragged breath",4,3,2,"9.4.3.2","9.4.3.2","http://w3id.org/coel/model/coel/2.0#9.4.3.2"
9,"Irritated airways",4,3,3,"9.4.3.3","9.4.3.3","http://w3id.org/coel/model/coel/2.0#9.4.3.3"
9,"Lung damage",4,3,4,"9.4.3.4","9.4.3.4","http://w3id.org/coel/model/coel/2.0#9.4.3.4"
9,"Sleep apnoea",4,3,5,"9.4.3.5","9.4.3.5","http://w3id.org/coel/model/coel/2.0#9.4.3.5"
9,"Rapid breathing",4,3,6,"9.4.3.6","9.4.3.6","http://w3id.org/coel/model/coel/2.0#9.4.3.6"
9,"Shallow breathing",4,3,7,"9.4.3.7","9.4.3.7","http://w3id.org/coel/model/coel/2.0#9.4.3.7"
9,"Coughing",4,4,0,"9.4.4.0","9.4.4","http://w3id.org/coel/model/coel/2.0#9.4.4"
9,"Dry",4,4,1,"9.4.4.1","9.4.4.1","http://w3id.org/coel/model/coel/2.0#9.4.4.1"
9,"Tickling",4,4,2,"9.4.4.2","9.4.4.2","http://w3id.org/coel/model/coel/2.0#9.4.4.2"
9,"Chesty",4,4,3,"9.4.4.3","9.4.4.3","http://w3id.org/coel/model/coel/2.0#9.4.4.3"
9,"Whooping",4,4,4,"9.4.4.4","9.4.4.4","http://w3id.org/coel/model/coel/2.0#9.4.4.4"
9,"Croup",4,4,5,"9.4.4.5","9.4.4.5","http://w3id.org/coel/model/coel/2.0#9.4.4.5"
9,"Wet",4,4,6,"9.4.4.6","9.4.4.6","http://w3id.org/coel/model/coel/2.0#9.4.4.6"
9,"Barking",4,4,7,"9.4.4.7","9.4.4.7","http://w3id.org/coel/model/coel/2.0#9.4.4.7"
9,"Reflex",4,4,8,"9.4.4.8","9.4.4.8","http://w3id.org/coel/model/coel/2.0#9.4.4.8"
9,"Psychogenic",4,4,9,"9.4.4.9","9.4.4.9","http://w3id.org/coel/model/coel/2.0#9.4.4.9"
9,"Reproductive",5,0,0,"9.5.0.0","9.5","http://w3id.org/coel/model/coel/2.0#9.5"
9,"Conception and pregnancy",5,1,0,"9.5.1.0","9.5.1","http://w3id.org/coel/model/coel/2.0#9.5.1"
9,"Morning sickness",5,1,1,"9.5.1.1","9.5.1.1","http://w3id.org/coel/model/coel/2.0#9.5.1.1"
9,"Low sperm count",5,1,2,"9.5.1.2","9.5.1.2","http://w3id.org/coel/model/coel/2.0#9.5.1.2"
9,"Low hormone levels",5,1,3,"9.5.1.3","9.5.1.3","http://w3id.org/coel/model/coel/2.0#9.5.1.3"
9,"Blocked fallopian tubes",5,1,4,"9.5.1.4","9.5.1.4","http://w3id.org/coel/model/coel/2.0#9.5.1.4"
