"index","AtomID","start_utc","end_utc","duration_sec","label","exceeds_left","exceeds_right"
89810,"111853_1749724462_1_4032059#1749729342#18#Sedentary",1749729342,1749729360,18,"Sedentary",FALSE,FALSE
89811,"111853_1749724462_1_4032059#1749729360#42#Sedentary",1749729360,1749729402,42,"Sedentary",FALSE,FALSE
89812,"111853_1749724462_1_4032059#1749729402#12#Active",1749729402,1749729414,12,"Active",FALSE,FALSE
89813,"111853_1749724462_1_4032059#1749729414#120#Active",1749729414,1749729534,120,"Active",FALSE,FALSE
89814,"111853_1749724462_1_4032059#1749729534#78#Active",1749729534,1749729612,78,"Active",FALSE,FALSE
89815,"111853_1749724462_1_4032059#1749729612#108#SlowWalk",1749729612,1749729720,108,"SlowWalk",FALSE,FALSE
89816,"111853_1749724462_1_4032059#1749729720#46#Active",1749729720,1749729766,46,"Active",FALSE,FALSE
89817,"111853_1749724462_1_4032059#1749729766#14#Active",1749729766,1749729780,14,"Active",FALSE,FALSE
89818,"111853_1749724462_1_4032059#1749729780#47#Sedentary",1749729780,1749729827,47,"Sedentary",FALSE,FALSE
89819,"111853_1749724462_1_4032059#1749729827#21#Sedentary",1749729827,1749729848,21,"Sedentary",FALSE,FALSE
89820,"111853_1749724462_1_4032059#1749729848#12#Sedentary",1749729848,1749729860,12,"Sedentary",FALSE,FALSE
89821,"111853_1749724462_1_4032059#1749729860#47#Sedentary",1749729860,1749729907,47,"Sedentary",FALSE,FALSE
89822,"111853_1749724462_1_4032059#1749729907#90#SlowWalk",1749729907,1749729997,90,"SlowWalk",FALSE,FALSE
89823,"111853_1749724462_1_4032059#1749729997#127#Active",1749729997,1749730124,127,"Active",FALSE,FALSE
89824,"111853_1749724462_1_4032059#1749730124#43#Sedentary",1749730124,1749730167,43,"Sedentary",FALSE,FALSE
89825,"111853_1749724462_1_4032059#1749730167#106#Active",1749730167,1749730273,106,"Active",FALSE,FALSE
89826,"111853_1749724462_1_4032059#1749730273#27#Sedentary",1749730273,1749730300,27,"Sedentary",FALSE,FALSE
89827,"111853_1749724462_1_4032059#1749730300#55#Sedentary",1749730300,1749730355,55,"Sedentary",FALSE,FALSE
89828,"111853_1749724462_1_4032059#1749730355#65#Sedentary",1749730355,1749730420,65,"Sedentary",FALSE,FALSE
89829,"111853_1749724462_1_4032059#1749730420#19#Sedentary",1749730420,1749730439,19,"Sedentary",FALSE,FALSE
89830,"111853_1749724462_1_4032059#1749730439#35#Sedentary",1749730439,1749730474,35,"Sedentary",FALSE,FALSE
89831,"111853_1749724462_1_4032059#1749730474#6#Sedentary",1749730474,1749730480,6,"Sedentary",FALSE,FALSE
89832,"111853_1749724462_1_4032059#1749730480#21#Sedentary",1749730480,1749730501,21,"Sedentary",FALSE,FALSE
89833,"111853_1749724462_1_4032059#1749730501#12#Sedentary",1749730501,1749730513,12,"Sedentary",FALSE,FALSE
89834,"111853_1749724462_1_4032059#1749730513#46#Sedentary",1749730513,1749730559,46,"Sedentary",FALSE,FALSE
89835,"111853_1749724462_1_4032059#1749730559#18#Sedentary",1749730559,1749730577,18,"Sedentary",FALSE,FALSE
89836,"111853_1749724462_1_4032059#1749730577#15#Sedentary",1749730577,1749730592,15,"Sedentary",FALSE,FALSE
89837,"111853_1749724462_1_4032059#1749730592#6#Sedentary",1749730592,1749730598,6,"Sedentary",FALSE,FALSE
89838,"111853_1749724462_1_4032059#1749730598#21#Sedentary",1749730598,1749730619,21,"Sedentary",FALSE,FALSE
89839,"111853_1749724462_1_4032059#1749730619#47#Sedentary",1749730619,1749730666,47,"Sedentary",FALSE,FALSE
89840,"111853_1749724462_1_4032059#1749730666#27#Sedentary",1749730666,1749730693,27,"Sedentary",FALSE,FALSE
89841,"111853_1749724462_1_4032059#1749730693#32#Sedentary",1749730693,1749730725,32,"Sedentary",FALSE,FALSE
89842,"111853_1749724462_1_4032059#1749730725#22#Sedentary",1749730725,1749730747,22,"Sedentary",FALSE,FALSE
89843,"111853_1749724462_1_4032059#1749730747#47#Sedentary",1749730747,1749730794,47,"Sedentary",FALSE,FALSE
89844,"111853_1749724462_1_4032059#1749730794#14#Sedentary",1749730794,1749730808,14,"Sedentary",FALSE,FALSE
89845,"111853_1749724462_1_4032059#1749730808#44#Sedentary",1749730808,1749730852,44,"Sedentary",FALSE,FALSE
89846,"111853_1749724462_1_4032059#1749730852#42#Sedentary",1749730852,1749730894,42,"Sedentary",FALSE,FALSE
89847,"111853_1749724462_1_4032059#1749730894#7#Active",1749730894,1749730901,7,"Active",FALSE,FALSE
89848,"111853_1749724462_1_4032059#1749730901#5#Sedentary",1749730901,1749730906,5,"Sedentary",FALSE,FALSE
89849,"111853_1749724462_1_4032059#1749730906#30#Sedentary",1749730906,1749730936,30,"Sedentary",FALSE,FALSE
89850,"111853_1749724462_1_4032059#1749730936#18#Sedentary",1749730936,1749730954,18,"Sedentary",FALSE,FALSE
89851,"111853_1749724462_1_4032059#1749730954#24#Sedentary",1749730954,1749730978,24,"Sedentary",FALSE,FALSE
89852,"111853_1749724462_1_4032059#1749730978#42#Sedentary",1749730978,1749731020,42,"Sedentary",FALSE,FALSE
89853,"111853_1749724462_1_4032059#1749731020#89#Active",1749731020,1749731109,89,"Active",FALSE,FALSE
89854,"111853_1749724462_1_4032059#1749731109#21#Active",1749731109,1749731130,21,"Active",FALSE,FALSE
89855,"111853_1749724462_1_4032059#1749731130#7#Active",1749731130,1749731137,7,"Active",FALSE,FALSE
89856,"111853_1749724462_1_4032059#1749731137#37#Sedentary",1749731137,1749731174,37,"Sedentary",FALSE,FALSE
89857,"111853_1749724462_1_4032059#1749731174#39#Active",1749731174,1749731213,39,"Active",FALSE,FALSE
89858,"111853_1749724462_1_4032059#1749731213#7#Sedentary",1749731213,1749731220,7,"Sedentary",FALSE,FALSE
89859,"111853_1749724462_1_4032059#1749731220#35#Sedentary",1749731220,1749731255,35,"Sedentary",FALSE,FALSE
89860,"111853_1749724462_1_4032059#1749731255#36#Sedentary",1749731255,1749731291,36,"Sedentary",FALSE,FALSE
89861,"111853_1749724462_1_4032059#1749731291#24#Sedentary",1749731291,1749731315,24,"Sedentary",FALSE,FALSE
89862,"111853_1749724462_1_4032059#1749731315#21#Sedentary",1749731315,1749731336,21,"Sedentary",FALSE,FALSE
89863,"111853_1749724462_1_4032059#1749731336#33#Sedentary",1749731336,1749731369,33,"Sedentary",FALSE,FALSE
89864,"111853_1749724462_1_4032059#1749731369#8#Sedentary",1749731369,1749731377,8,"Sedentary",FALSE,FALSE
89865,"111853_1749724462_1_4032059#1749731377#33#Sedentary",1749731377,1749731410,33,"Sedentary",FALSE,FALSE
89866,"111853_1749724462_1_4032059#1749731410#21#Sedentary",1749731410,1749731431,21,"Sedentary",FALSE,FALSE
89867,"111853_1749724462_1_4032059#1749731431#118#Sedentary",1749731431,1749731549,118,"Sedentary",FALSE,FALSE
89868,"111853_1749724462_1_4032059#1749731549#14#Sedentary",1749731549,1749731563,14,"Sedentary",FALSE,FALSE
89869,"111853_1749724462_1_4032059#1749731563#17#Sedentary",1749731563,1749731580,17,"Sedentary",FALSE,FALSE
89870,"111853_1749724462_1_4032059#1749731580#48#Sedentary",1749731580,1749731628,48,"Sedentary",FALSE,FALSE
89871,"111853_1749724462_1_4032059#1749731628#32#Sedentary",1749731628,1749731660,32,"Sedentary",FALSE,FALSE
89872,"111853_1749724462_1_4032059#1749731660#8#Sedentary",1749731660,1749731668,8,"Sedentary",FALSE,FALSE
89873,"111853_1749724462_1_4032059#1749731668#25#Sedentary",1749731668,1749731693,25,"Sedentary",FALSE,FALSE
89874,"111853_1749724462_1_4032059#1749731693#24#Sedentary",1749731693,1749731717,24,"Sedentary",FALSE,FALSE
89875,"111853_1749724462_1_4032059#1749731717#6#Sedentary",1749731717,1749731723,6,"Sedentary",FALSE,FALSE
89876,"111853_1749724462_1_4032059#1749731723#17#Sedentary",1749731723,1749731740,17,"Sedentary",FALSE,FALSE
89877,"111853_1749724462_1_4032059#1749731740#14#Sedentary",1749731740,1749731754,14,"Sedentary",FALSE,FALSE
89878,"111853_1749724462_1_4032059#1749731754#18#Sedentary",1749731754,1749731772,18,"Sedentary",FALSE,FALSE
89879,"111853_1749724462_1_4032059#1749731772#7#Sedentary",1749731772,1749731779,7,"Sedentary",FALSE,FALSE
89880,"111853_1749724462_1_4032059#1749731779#74#Sedentary",1749731779,1749731853,74,"Sedentary",FALSE,FALSE
89881,"111853_1749724462_1_4032059#1749731853#31#Sedentary",1749731853,1749731884,31,"Sedentary",FALSE,FALSE
89882,"111853_1749724462_1_4032059#1749731884#10#Sedentary",1749731884,1749731894,10,"Sedentary",FALSE,FALSE
89883,"111853_1749724462_1_4032059#1749731894#22#Sedentary",1749731894,1749731916,22,"Sedentary",FALSE,FALSE
89884,"111853_1749724462_1_4032059#1749731916#6#Sedentary",1749731916,1749731922,6,"Sedentary",FALSE,FALSE
89885,"111853_1749724462_1_4032059#1749731922#42#Sedentary",1749731922,1749731964,42,"Sedentary",FALSE,FALSE
89886,"111853_1749724462_1_4032059#1749731964#34#Sedentary",1749731964,1749731998,34,"Sedentary",FALSE,FALSE
89887,"111853_1749724462_1_4032059#1749731998#6#Sedentary",1749731998,1749732004,6,"Sedentary",FALSE,FALSE
89888,"111853_1749724462_1_4032059#1749732004#13#Sedentary",1749732004,1749732017,13,"Sedentary",FALSE,FALSE
89889,"111853_1749724462_1_4032059#1749732017#8#Sedentary",1749732017,1749732025,8,"Sedentary",FALSE,FALSE
89890,"111853_1749724462_1_4032059#1749732025#12#Sedentary",1749732025,1749732037,12,"Sedentary",FALSE,FALSE
89891,"111853_1749724462_1_4032059#1749732037#14#Active",1749732037,1749732051,14,"Active",FALSE,FALSE
89892,"111853_1749724462_1_4032059#1749732051#14#Sedentary",1749732051,1749732065,14,"Sedentary",FALSE,FALSE
89893,"111853_1749724462_1_4032059#1749732065#18#Sedentary",1749732065,1749732083,18,"Sedentary",FALSE,FALSE
89894,"111853_1749724462_1_4032059#1749732083#28#Sedentary",1749732083,1749732111,28,"Sedentary",FALSE,FALSE
89895,"111853_1749724462_1_4032059#1749732111#38#Sedentary",1749732111,1749732149,38,"Sedentary",FALSE,FALSE
89896,"111853_1749724462_1_4032059#1749732149#16#Sedentary",1749732149,1749732165,16,"Sedentary",FALSE,FALSE
89897,"111853_1749724462_1_4032059#1749732165#27#Sedentary",1749732165,1749732192,27,"Sedentary",FALSE,FALSE
89898,"111853_1749724462_1_4032059#1749732192#13#Sedentary",1749732192,1749732205,13,"Sedentary",FALSE,FALSE
89899,"111853_1749724462_1_4032059#1749732205#9#Active",1749732205,1749732214,9,"Active",FALSE,FALSE
89900,"111853_1749724462_1_4032059#1749732214#34#Sedentary",1749732214,1749732248,34,"Sedentary",FALSE,FALSE
89901,"111853_1749724462_1_4032059#1749732248#158#Sedentary",1749732248,1749732406,158,"Sedentary",FALSE,FALSE
89902,"111853_1749724462_1_4032059#1749732406#18#Sedentary",1749732406,1749732424,18,"Sedentary",FALSE,FALSE
89903,"111853_1749724462_1_4032059#1749732424#24#Sedentary",1749732424,1749732448,24,"Sedentary",FALSE,FALSE
89904,"111853_1749724462_1_4032059#1749732448#16#Sedentary",1749732448,1749732464,16,"Sedentary",FALSE,FALSE
89905,"111853_1749724462_1_4032059#1749732464#46#Sedentary",1749732464,1749732510,46,"Sedentary",FALSE,FALSE
89906,"111853_1749724462_1_4032059#1749732510#23#Sedentary",1749732510,1749732533,23,"Sedentary",FALSE,FALSE
89907,"111853_1749724462_1_4032059#1749732533#5#Sedentary",1749732533,1749732538,5,"Sedentary",FALSE,FALSE
89908,"111853_1749724462_1_4032059#1749732538#18#Sedentary",1749732538,1749732556,18,"Sedentary",FALSE,FALSE
89909,"111853_1749724462_1_4032059#1749732556#30#Sedentary",1749732556,1749732586,30,"Sedentary",FALSE,FALSE
89910,"111853_1749724462_1_4032059#1749732586#14#Sedentary",1749732586,1749732600,14,"Sedentary",FALSE,FALSE
89911,"111853_1749724462_1_4032059#1749732600#13#Sedentary",1749732600,1749732613,13,"Sedentary",FALSE,FALSE
89912,"111853_1749724462_1_4032059#1749732613#30#Sedentary",1749732613,1749732643,30,"Sedentary",FALSE,FALSE
89913,"111853_1749724462_1_4032059#1749732643#24#Sedentary",1749732643,1749732667,24,"Sedentary",FALSE,FALSE
89914,"111853_1749724462_1_4032059#1749732667#51#Sedentary",1749732667,1749732718,51,"Sedentary",FALSE,FALSE
89915,"111853_1749724462_1_4032059#1749732718#6#Sedentary",1749732718,1749732724,6,"Sedentary",FALSE,FALSE
89916,"111853_1749724462_1_4032059#1749732724#28#Sedentary",1749732724,1749732752,28,"Sedentary",FALSE,FALSE
89917,"111853_1749724462_1_4032059#1749732752#59#Sedentary",1749732752,1749732811,59,"Sedentary",FALSE,FALSE
89918,"111853_1749724462_1_4032059#1749732811#48#Sedentary",1749732811,1749732859,48,"Sedentary",FALSE,FALSE
89919,"111853_1749724462_1_4032059#1749732859#97#Sedentary",1749732859,1749732956,97,"Sedentary",FALSE,FALSE
89920,"111853_1749724462_1_4032059#1749732956#21#Sedentary",1749732956,1749732977,21,"Sedentary",FALSE,FALSE
89921,"111853_1749724462_1_4032059#1749732977#26#Sedentary",1749732977,1749733003,26,"Sedentary",FALSE,FALSE
89922,"111853_1749724462_1_4032059#1749733003#19#Sedentary",1749733003,1749733022,19,"Sedentary",FALSE,FALSE
89923,"111853_1749724462_1_4032059#1749733022#10#Sedentary",1749733022,1749733032,10,"Sedentary",FALSE,FALSE
89924,"111853_1749724462_1_4032059#1749733032#20#Sedentary",1749733032,1749733052,20,"Sedentary",FALSE,FALSE
89925,"111853_1749724462_1_4032059#1749733052#21#Sedentary",1749733052,1749733073,21,"Sedentary",FALSE,FALSE
89926,"111853_1749724462_1_4032059#1749733073#23#Sedentary",1749733073,1749733096,23,"Sedentary",FALSE,FALSE
89927,"111853_1749724462_1_4032059#1749733096#8#Sedentary",1749733096,1749733104,8,"Sedentary",FALSE,FALSE
89928,"111853_1749724462_1_4032059#1749733104#45#Sedentary",1749733104,1749733149,45,"Sedentary",FALSE,FALSE
89929,"111853_1749724462_1_4032059#1749733149#13#Sedentary",1749733149,1749733162,13,"Sedentary",FALSE,FALSE
89930,"111853_1749724462_1_4032059#1749733162#18#Sedentary",1749733162,1749733180,18,"Sedentary",FALSE,FALSE
89931,"111853_1749724462_1_4032059#1749733180#32#Sedentary",1749733180,1749733212,32,"Sedentary",FALSE,FALSE
89932,"111853_1749724462_1_4032059#1749733212#15#Sedentary",1749733212,1749733227,15,"Sedentary",FALSE,FALSE
89933,"111853_1749724462_1_4032059#1749733227#8#Sedentary",1749733227,1749733235,8,"Sedentary",FALSE,FALSE
89934,"111853_1749724462_1_4032059#1749733235#9#Sedentary",1749733235,1749733244,9,"Sedentary",FALSE,FALSE
89935,"111853_1749724462_1_4032059#1749733244#10#Sedentary",1749733244,1749733254,10,"Sedentary",FALSE,FALSE
89936,"111853_1749724462_1_4032059#1749733254#16#Sedentary",1749733254,1749733270,16,"Sedentary",FALSE,FALSE
89937,"111853_1749724462_1_4032059#1749733270#28#Sedentary",1749733270,1749733298,28,"Sedentary",FALSE,FALSE
89938,"111853_1749724462_1_4032059#1749733298#38#Sedentary",1749733298,1749733336,38,"Sedentary",FALSE,FALSE
89939,"111853_1749724462_1_4032059#1749733336#8#Sedentary",1749733336,1749733344,8,"Sedentary",FALSE,FALSE
89940,"111853_1749724462_1_4032059#1749733344#85#Sedentary",1749733344,1749733429,85,"Sedentary",FALSE,FALSE
89941,"111853_1749724462_1_4032059#1749733429#26#Sedentary",1749733429,1749733455,26,"Sedentary",FALSE,FALSE
89942,"111853_1749724462_1_4032059#1749733455#12#Sedentary",1749733455,1749733467,12,"Sedentary",FALSE,FALSE
89943,"111853_1749724462_1_4032059#1749733467#13#Sedentary",1749733467,1749733480,13,"Sedentary",FALSE,FALSE
89944,"111853_1749724462_1_4032059#1749733480#7#Active",1749733480,1749733487,7,"Active",FALSE,FALSE
89945,"111853_1749724462_1_4032059#1749733487#8#Sedentary",1749733487,1749733495,8,"Sedentary",FALSE,FALSE
89946,"111853_1749724462_1_4032059#1749733495#23#Sedentary",1749733495,1749733518,23,"Sedentary",FALSE,FALSE
89947,"111853_1749724462_1_4032059#1749733518#15#Active",1749733518,1749733533,15,"Active",FALSE,FALSE
89948,"111853_1749724462_1_4032059#1749733533#189#Active",1749733533,1749733722,189,"Active",FALSE,FALSE
89949,"111853_1749724462_1_4032059#1749733722#128#Sedentary",1749733722,1749733850,128,"Sedentary",FALSE,FALSE
89950,"111853_1749724462_1_4032059#1749733850#49#Sedentary",1749733850,1749733899,49,"Sedentary",FALSE,FALSE
89951,"111853_1749724462_1_4032059#1749733899#215#Active",1749733899,1749734114,215,"Active",FALSE,FALSE
89952,"111853_1749724462_1_4032059#1749734114#9#Active",1749734114,1749734123,9,"Active",FALSE,FALSE
89953,"111853_1749724462_1_4032059#1749734123#199#Active",1749734123,1749734322,199,"Active",FALSE,FALSE
89954,"111853_1749724462_1_4032059#1749734322#12#Active",1749734322,1749734334,12,"Active",FALSE,FALSE
89955,"111853_1749724462_1_4032059#1749734334#38#Active",1749734334,1749734372,38,"Active",FALSE,FALSE
89956,"111853_1749724462_1_4032059#1749734372#72#Active",1749734372,1749734444,72,"Active",FALSE,FALSE
89957,"111853_1749724462_1_4032059#1749734444#81#Sedentary",1749734444,1749734525,81,"Sedentary",FALSE,FALSE
89958,"111853_1749724462_1_4032059#1749734525#5#Sedentary",1749734525,1749734530,5,"Sedentary",FALSE,FALSE
89959,"111853_1749724462_1_4032059#1749734530#23#Active",1749734530,1749734553,23,"Active",FALSE,FALSE
89960,"111853_1749724462_1_4032059#1749734553#102#SlowWalk",1749734553,1749734655,102,"SlowWalk",FALSE,FALSE
89961,"111853_1749724462_1_4032059#1749734655#22#Active",1749734655,1749734677,22,"Active",FALSE,FALSE
89962,"111853_1749724462_1_4032059#1749734677#45#Active",1749734677,1749734722,45,"Active",FALSE,FALSE
89963,"111853_1749724462_1_4032059#1749734722#85#Active",1749734722,1749734807,85,"Active",FALSE,FALSE
89964,"111853_1749724462_1_4032059#1749734807#147#Active",1749734807,1749734954,147,"Active",FALSE,FALSE
89965,"111853_1749724462_1_4032059#1749734954#22#Sedentary",1749734954,1749734976,22,"Sedentary",FALSE,FALSE
89966,"111853_1749724462_1_4032059#1749734976#32#Active",1749734976,1749735008,32,"Active",FALSE,FALSE
89967,"111853_1749724462_1_4032059#1749735008#9#Sedentary",1749735008,1749735017,9,"Sedentary",FALSE,FALSE
89968,"111853_1749724462_1_4032059#1749735017#137#Active",1749735017,1749735154,137,"Active",FALSE,FALSE
89969,"111853_1749724462_1_4032059#1749735154#26#Active",1749735154,1749735180,26,"Active",FALSE,FALSE
89970,"111853_1749724462_1_4032059#1749735180#42#Sedentary",1749735180,1749735222,42,"Sedentary",FALSE,FALSE
89971,"111853_1749724462_1_4032059#1749735222#10#Sedentary",1749735222,1749735232,10,"Sedentary",FALSE,FALSE
89972,"111853_1749724462_1_4032059#1749735232#28#Sedentary",1749735232,1749735260,28,"Sedentary",FALSE,FALSE
89973,"111853_1749724462_1_4032059#1749735260#91#Active",1749735260,1749735351,91,"Active",FALSE,FALSE
89974,"111853_1749724462_1_4032059#1749735351#63#Sedentary",1749735351,1749735414,63,"Sedentary",FALSE,FALSE
89975,"111853_1749724462_1_4032059#1749735414#43#Sedentary",1749735414,1749735457,43,"Sedentary",FALSE,FALSE
89976,"111853_1749724462_1_4032059#1749735457#41#Sedentary",1749735457,1749735498,41,"Sedentary",FALSE,FALSE
89977,"111853_1749724462_1_4032059#1749735498#8#Sedentary",1749735498,1749735506,8,"Sedentary",FALSE,FALSE
89978,"111853_1749724462_1_4032059#1749735506#7#Sedentary",1749735506,1749735513,7,"Sedentary",FALSE,FALSE
89979,"111853_1749724462_1_4032059#1749735513#19#Sedentary",1749735513,1749735532,19,"Sedentary",FALSE,FALSE
89980,"111853_1749724462_1_4032059#1749735532#38#Sedentary",1749735532,1749735570,38,"Sedentary",FALSE,FALSE
89981,"111853_1749724462_1_4032059#1749735570#27#Sedentary",1749735570,1749735597,27,"Sedentary",FALSE,FALSE
89982,"111853_1749724462_1_4032059#1749735597#10#Sedentary",1749735597,1749735607,10,"Sedentary",FALSE,FALSE
89983,"111853_1749724462_1_4032059#1749735607#19#Sedentary",1749735607,1749735626,19,"Sedentary",FALSE,FALSE
89984,"111853_1749724462_1_4032059#1749735626#21#Sedentary",1749735626,1749735647,21,"Sedentary",FALSE,FALSE
89985,"111853_1749724462_1_4032059#1749735647#22#Sedentary",1749735647,1749735669,22,"Sedentary",FALSE,FALSE
89986,"111853_1749724462_1_4032059#1749735669#17#Sedentary",1749735669,1749735686,17,"Sedentary",FALSE,FALSE
89987,"111853_1749724462_1_4032059#1749735686#23#Sedentary",1749735686,1749735709,23,"Sedentary",FALSE,FALSE
89988,"111853_1749724462_1_4032059#1749735709#5#Sedentary",1749735709,1749735714,5,"Sedentary",FALSE,FALSE
89989,"111853_1749724462_1_4032059#1749735714#66#Sedentary",1749735714,1749735780,66,"Sedentary",FALSE,FALSE
89990,"111853_1749724462_1_4032059#1749735780#11#Sedentary",1749735780,1749735791,11,"Sedentary",FALSE,FALSE
89991,"111853_1749724462_1_4032059#1749735791#51#Sedentary",1749735791,1749735842,51,"Sedentary",FALSE,FALSE
